site,year,month,day,location,depth,temp,salinity,ph,secchi,lat,long,,,,,,,,,
chp,2016,4,8,c3,1,9.2,30.7,8,n/a,-128.1235,51.67632,,,,,,,,,
chp,2016,4,8,d0,0,9.2,30.7,8,n/a,-128.1235,51.67632,,,,,,,,,
chp,2016,4,8,d1,1,9.2,30.7,8,n/a,-128.1235,51.67632,,,,,,,,,
chp,2016,4,8,d5,5,9.2,30.7,8,n/a,-128.1235,51.67632,,,,,,,,,
chp,2016,4,8,d10,10,9.2,30.7,8,n/a,-128.1235,51.67632,,,,,,,,,
wfb,2016,4,8,a0,0,9.4,30.4,7.1,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,b0,0,9.2,30.3,7.8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,b1,1,9.3,30.6,7.8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,c0,0,9.3,30.4,7.9,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,c1,1,9.3,30.6,7.9,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,c3,2,9.3,30.7,8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,d0,0,9.2,30.7,8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,d1,1,9.2,30.7,8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,d5,5,9.2,30.7,8,5.5,-128.11969,51.66816,,,,,,,,,
wfb,2016,4,8,d10,5,9.2,30.7,8,5.5,-128.11969,51.66816,,,,,,,,,
pba,2016,4,9,a0,0,7.7,15.1,8.1,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,b0,0,7.6,16.9,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,b1,1,9.2,29,7.8,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,c0,0,9.1,28.7,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,c1,1,9.4,29.5,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,c3,3,9.5,29.7,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,d0,0,9.2,7.3,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,d1,1,9.3,28.5,7.9,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,d5,5,9.3,30.2,8,n/a,-128.11875,51.64624,,,,,,,,,
pba,2016,4,9,d10,10,9,30.4,8,n/a,-128.11875,51.64624,,,,,,,,,
ppo,2016,4,9,a0,0,9.3,29.7,7,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,b0,0,9.3,29.9,7.4,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,b1,1,9.2,30,7.8,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,c0,0,9.2,30,7.9,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,c1,1,9.2,30,7.9,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,c3,3,9.2,30.1,7.9,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,d0,0,9.2,29.9,8,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,d1,1,9.2,30,8,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,d5,5,9.2,30.1,8,n/a,-128.11299,51.65801,,,,,,,,,
ppo,2016,4,9,d10,10,9,30.4,8,n/a,-128.11299,51.65801,,,,,,,,,
hdo,2016,4,12,a0,0,9.4,26.5,7.7,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,b0,0,9.4,28,8.1,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,b1,1,9.4,29.2,8,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,c0,0,9.4,28.2,8.1,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,c1,1,9.4,29.2,8.1,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,c3,3,9.4,29.2,8.2,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,d0,0,9.4,28.9,8.2,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,d1,1,9.4,28.9,8.2,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,d5,5,9.4,29.2,8.2,3.5,-128.12962,51.65519,,,,,,,,,
hdo,2016,4,12,d10,10,9.4,29.2,8.2,3.5,-128.12962,51.65519,,,,,,,,,
chp,2016,5,7,a0,0,9.7,30.8,7.7,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,b0,0,9.7,30.9,7.7,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,b1,1,9.6,30.9,7.8,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,c0,0,9.7,30.8,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,c1,1,9.7,30.5,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,c3,1.3,9.7,30.8,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,d0,0,9.6,30.9,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,d1,1,9.6,30.9,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,d5,4,9.6,31,7.9,n/a,-128.12366,51.67632,,,,,,,,,
chp,2016,5,7,d10,4,9.6,31,7.9,n/a,-128.12366,51.67632,,,,,,,,,
hdo,2016,5,7,a0,0,10.8,8.9,8,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,b0,0,10.7,28.5,8,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,b1,1,10.7,28.8,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,c0,0,10.7,28.7,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,c1,1,10.7,28.8,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,c3,3,10.7,29,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,d0,0,10.6,28.9,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,d1,1,10.7,28.9,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,d5,5,10.7,29,8.1,0,-128.12961,51.65506,,,,,,,,,
hdo,2016,5,7,d10,10,10.7,29.2,8.2,0,-128.12961,51.65506,,,,,,,,,
ssp,2016,5,8,a0,0,n/a,n/a,n/a,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,b0,0,9.6,30.1,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,b1,1,9.6,30.1,8,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,c0,0,9.6,30.2,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,c1,1,9.6,30.2,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,c3,1.3,9.6,30.2,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,d0,0,9.5,30.3,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,d1,1,9.5,30.3,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,d5,1.1,9.5,30.3,7.9,0,-128.11531,51.67913,,,,,,,,,
ssp,2016,5,8,d10,1.1,9.5,30.3,7.9,0,-128.11531,51.67913,,,,,,,,,
wfb,2016,5,8,a0,0,n/a,n/a,n/a,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,b0,0,n/a,n/a,n/a,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,b1,1,n/a,n/a,n/a,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,c0,0,9.8,29.4,7.6,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,c1,1,9.8,30.1,7.8,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,c3,3,9.8,30.1,7.8,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,d0,0,9.6,29.9,7.9,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,d1,1,9.6,30,7.9,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,d5,5,9.6,30.1,7.9,0,-128.11995,51.66847,,,,,,,,,
wfb,2016,5,8,d10,5,9.6,30.1,7.9,0,-128.11995,51.66847,,,,,,,,,
pba,2016,5,9,a0,0,10.3,29.1,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,b0,0,10.3,29.3,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,b1,1,10.4,29.4,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,c0,0,10.4,29.3,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,c1,1,10.3,29.4,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,c3,3,10.2,29.7,7.9,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,d0,0,10.3,29.4,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,d1,1,10.4,29.5,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,d5,5,9.7,30,8,0,-128.11877,51.6466,,,,,,,,,
pba,2016,5,9,d10,9,9.5,30.2,7.9,0,-128.11877,51.6466,,,,,,,,,
ppo,2016,5,9,a0,0,10.5,29.2,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,b0,0,10.3,29.3,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,b1,1,10.2,29.4,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,c0,0,10.4,29.3,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,c1,1,10.3,29.4,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,c3,3,9.7,30.1,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,d0,0,10.3,29.3,8.1,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,d1,1,10.3,29.5,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,d5,5,9.7,30,8,0,-128.11311,51.65804,,,,,,,,,
ppo,2016,5,9,d10,10,9.5,30.3,8,0,-128.11311,51.65804,,,,,,,,,
hdo,2016,6,3,a0,0,11.7,25,8,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,b0,0,11.8,25.5,7.9,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,b1,1,12,28.8,7.9,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,c0,0,12,29.1,8,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,c1,1,12,29.3,8.1,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,c3,3,12,29.6,8.1,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,d0,0,12,29.5,8.1,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,d1,1,12,29.5,8.1,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,d5,5,12,29.6,8.2,2,-128.12978,51.65508,,,,,,,,,
hdo,2016,6,3,d10,10,12,29.6,8.2,2,-128.12978,51.65508,,,,,,,,,
ppo,2016,6,3,a0,0,12.4,29.3,7.6,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,b0,0,12.3,28.4,7.7,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,b1,1,12.3,29.4,7.8,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,c0,0,12.3,29.4,7.9,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,c1,1,12.3,29.4,8,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,c3,3,12.1,29.6,8,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,d0,0,12.3,29.4,8,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,d1,1,12.3,29.4,8.1,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,d5,5,10.8,30.4,8.1,3,-128.11258,51.65739,,,,,,,,,
ppo,2016,6,3,d10,10,10.6,30.5,8.1,3,-128.11258,51.65739,,,,,,,,,
chp,2016,6,5,a0,0,11.4,31.2,8,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,b0,0,11.3,31.1,7.7,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,b1,1,11.2,31.2,7.8,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,c0,0,11.2,31.2,7.8,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,c1,1,11.1,31.3,7.9,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,c3,1.5,11.1,31.2,7.9,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,d0,0,11.1,31.2,7.9,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,d1,1,11,31.2,7.9,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,d5,4,11,31.2,7.9,4,-128.12361,51.67621,,,,,,,,,
chp,2016,6,5,d10,4,11,31.2,7.9,4,-128.12361,51.67621,,,,,,,,,
pba,2016,6,5,a0,0,11.6,24.8,7.9,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,b0,0,11.8,25.7,8,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,b1,1,11.6,30.2,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,c0,0,12.4,27,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,c1,1,11.6,30.4,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,c3,2,10.9,30.5,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,d0,0,13.2,23.5,8,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,d1,1,11.8,30.1,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,d5,5,10.5,30.5,8.1,2.5,-128.1187,51.64635,,,,,,,,,
pba,2016,6,5,d10,10,10.2,30.7,8.1,2.5,-128.1187,51.64635,,,,,,,,,
ssp,2016,6,6,a0,0,10.8,31.2,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,b0,0,10.8,31.2,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,b1,1,10.8,31.2,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,c0,0,10.8,31.2,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,c1,1,10.8,31.3,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,c3,2,10.7,31.3,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,d0,0,10.8,31.3,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,d1,1,10.9,31.3,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,d5,5,10.8,31.3,8,5,-128.11458,51.68157,,,,,,,,,
ssp,2016,6,6,d10,6,10.8,31.3,8,5,-128.11458,51.68157,,,,,,,,,
wfb,2016,6,6,a0,0,11.4,30.8,7.4,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,b0,0,11.3,31.1,7.7,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,b1,1,11.2,31.2,7.8,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,c0,0,11.4,31.1,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,c1,1,11,31.3,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,c3,2.5,10.9,31.3,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,d0,0,10.9,31.3,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,d1,1,10.8,31.3,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,d5,5,10.5,31.4,7.9,5.5,-128.07168,51.401,,,,,,,,,
wfb,2016,6,6,d10,5.5,10.4,31.4,7.9,5.5,-128.07168,51.401,,,,,,,,,
chp,2016,7,2,a0,0,12.4,30.7,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,b0,0,12.4,30.5,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,b1,1,12.4,30.7,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,c0,0,12.6,30.7,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,c1,1,12.6,30.4,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,c3,1.5,12.6,30.7,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,d0,0,12.7,30.5,8,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,d1,1,12.9,30.6,8.1,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,d5,3,12.9,30.6,8.1,3,-128.1236,51.67928333,,,,,,,,,
chp,2016,7,2,d10,3,12.9,30.6,8.1,3,-128.1236,51.67928333,,,,,,,,,
hdo,2016,7,2,a0,0,13.7,29.1,7,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,b0,0,13.9,29.4,7.8,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,b1,1,13.9,29.6,7.9,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,c0,0,13.8,29.3,7.9,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,c1,1,13.9,29.5,7.9,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,c3,3,13.7,29.6,8,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,d0,0,14,29.5,8,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,d1,1,13.8,29.6,8,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,d5,5,12,30.4,8.1,5,-128.1192833,51.65505,,,,,,,,,
hdo,2016,7,2,d10,10,11.6,30.5,8,5,-128.1192833,51.65505,,,,,,,,,
pba,2016,7,3,a0,0,11.8,30.2,7.8,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,b0,0,11.8,30.2,7.8,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,b1,1,11.7,30.4,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,c0,0,11.8,29.6,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,c1,1,11.8,30.3,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,c3,1.2,11.7,30.4,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,d0,0,12.1,29.7,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,d1,1,12.1,30.5,7.9,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,d5,5,11.7,30.4,8,n/a,-128.1187,51.64635,,,,,,,,,
pba,2016,7,3,d10,10,11.4,30.6,8,n/a,-128.1187,51.64635,,,,,,,,,
ppo,2016,7,3,a0,0,13.1,26.6,7.4,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,b0,0,13.1,27.3,7.5,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,b1,1,13.3,28.4,7.8,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,c0,0,13.2,27.6,7.9,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,c1,1,13.3,28.6,7.9,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,c3,3,12.7,30.2,7.9,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,d0,0,13.3,28.6,8,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,d1,1,13.3,29.2,7.9,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,d5,5,12.5,30.3,7.9,2.5,-128.11311,51.65804,,,,,,,,,
ppo,2016,7,3,d10,10,12,30.6,7.8,2.5,-128.11311,51.65804,,,,,,,,,
ssp,2016,7,4,a0,0,12.7,30.7,7.9,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,b0,0,12.5,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,b1,1,12.5,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,c0,0,12.5,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,c1,1,12.5,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,c3,2.5,12.5,30.8,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,d0,0,12.4,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,d1,1,12.3,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,d5,5,12.3,31,8,5,-128.1019,51.68226667,,,,,,,,,
ssp,2016,7,4,d10,10,12.1,31.1,8,5,-128.1019,51.68226667,,,,,,,,,
wfb,2016,7,4,a0,0,13.1,30,7.4,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,b0,0,13,30.1,7.7,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,b1,1,13,3.7,7.8,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,c0,0,13,30.4,7.9,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,c1,1,12.8,30.9,7.9,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,c3,2.5,12.7,30.9,8,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,d0,0,13,30.5,8,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,d1,1,12.9,30.9,8,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,d5,5,12.6,31,8,4,-128.122,51.67058333,,,,,,,,,
wfb,2016,7,4,d10,5,12.6,31,8,4,-128.122,51.67058333,,,,,,,,,
sni1,2016,7,20,a0,0,14.8,26.2,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,b0,0,14.7,26.2,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,b1,1,14.6,26.3,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,c0,0,14.7,26.1,8.3,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,c1,1,14.7,26.3,8.3,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,c3,3,11.8,29.2,8.3,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,d0,0,14.6,26.4,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,d1,1,14.5,26.7,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,d5,5,11.2,29.6,8.2,3,-128.12912,51.6544,,,,,,,,,
sni1,2016,7,20,d10,10,10.7,30.3,8.2,3,-128.12912,51.6544,,,,,,,,,
sni2,2016,7,20,a0,0,15.3,25.4,8.1,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,b0,0,15.4,25.6,8.2,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,b1,1,15.4,25.6,8.3,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,c0,0,15.7,25.2,8.2,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,c1,1,15.7,25.3,8.2,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,c3,3,13.8,27.4,8.3,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,d0,0,15.6,25.3,8.3,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,d1,1,15.6,25.3,8.3,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,d5,5,12.7,28.3,8.4,3,-128.02989,51.81754,,,,,,,,,
sni2,2016,7,20,d10,10,11.9,29.1,8.3,3,-128.02989,51.81754,,,,,,,,,
kis1,2016,7,21,a0,0,14.8,30.4,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,b0,0,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,b1,1,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,c0,0,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,c1,1,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,c3,4,14.6,30.4,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,d0,0,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,d1,1,14.7,30.3,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,d5,5,14.5,30.5,8.1,5,-128.23238,51.80997,,,,,,,,,
kis1,2016,7,21,d10,10,13.3,30.9,8.1,5,-128.23238,51.80997,,,,,,,,,
gog1,2016,7,22,a0,0,14.9,31.5,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,b0,0,14.7,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,b1,1,14.7,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,c0,0,14.6,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,c1,1,14.6,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,c3,1.2,14.6,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,d0,0,14.9,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,d1,1,14.9,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,d5,5,14.9,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog1,2016,7,22,d10,10,14.9,31.4,8.1,5.5,-128.4688,51.92412,,,,,,,,,
gog4,2016,7,22,a0,0,14.9,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,b0,0,14.9,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,b1,1,14.9,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,c0,0,15,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,c1,1,15,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,c3,2,14.8,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,d0,0,15,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,d1,1,15,31.3,8.1,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,d5,5,14,31.4,8.2,5.5,-128.43858,51.90359,,,,,,,,,
gog4,2016,7,22,d10,10,14,31.4,8.2,5.5,-128.43858,51.90359,,,,,,,,,
kis2,2016,7,22,a0,0,14.8,30.6,8,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,b0,0,14.8,30.6,8,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,b1,1,14.8,30.6,8,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,c0,0,14.9,30.6,8,5,-128.2394,51.8371,,,,,,,,,
kis2,2016,7,22,c1,1,14.8,30.6,8.1,5,-128.2394,51.8371,,,,,,,,,
